match_minute	match_second	position_x	position_y	play_type	BodyPart	Number_Intervening_Opponents	Number_Intervening_Teammates	Interference_on_Shooter	outcome	position_xM	position_yM	position_xM_r	position_yM_r	position_xM_std	position_yM_std	position_xM_std_r	position_yM_std_r	BodyPartCode	Interference_on_Shooter_Code	distance_to_goalM	distance_to_centerM	angle	isFoot	isHead	header_distance_to_goalM	High	Low	Medium
83	52	7.73	-4.49	Open Play	Left	1	0	Low	Goal	45.27	-4.500589622641509	-45.27	4.500589622641509	98.27	29.49941037735849	151.26999999999998	63.49941037735849	1	1	8.944730680765547	4.500589622641509	30.2089806701962	1	0	0.0	0	1	0
33	42	4.74	-2.49	Open Play	Left	1	0	Medium	Saved	48.26	-2.495872641509434	-48.26	2.495872641509434	101.26	31.504127358490567	154.26	65.50412735849056	1	2	5.356956247967244	2.495872641509434	27.76929062200396	1	0	0.0	0	0	1
18	39	9.73	1.25	Open Play	Right	2	0	Low	Missed	43.27	1.252948113207547	-43.27	-1.252948113207547	96.27	35.252948113207545	149.26999999999998	69.25294811320754	2	1	9.810340410729408	1.252948113207547	7.337691425124431	1	0	0.0	0	1	0
56	0	12.97	-4.49	Open Play	Right	1	0	Medium	Saved	40.03	-4.500589622641509	-40.03	4.500589622641509	93.03	29.49941037735849	146.03	63.49941037735849	2	2	13.728663698679068	4.500589622641509	19.136772691992547	1	0	0.0	0	0	1
20	22	15.21	6.73	Open Play	Left	3	1	Low	Missed	37.79	6.745872641509434	-37.79	-6.745872641509434	90.79	40.74587264150944	143.79	74.74587264150944	1	1	16.638837029536216	6.745872641509434	23.91803431221873	1	0	0.0	0	1	0
35	54	1.0	2.49	Open Play	Left	0	0	Low	Goal	52.0	2.495872641509434	-52.0	-2.495872641509434	105.0	36.49587264150944	158.0	70.49587264150944	1	1	2.6887506843579376	2.495872641509434	68.1659260665952	1	0	0.0	0	1	0
39	53	24.94	-14.46	Open Play	Left	4	2	Low	Missed	28.06	-14.494103773584904	-28.06	14.494103773584904	81.06	19.505896226415096	134.06	53.505896226415096	1	1	28.84584275418987	14.494103773584904	30.16339532966222	1	0	0.0	0	1	0
94	37	10.23	6.73	Open Play	Left	2	0	Low	Missed	42.77	6.745872641509434	-42.77	-6.745872641509434	95.77	40.74587264150944	148.76999999999998	74.74587264150944	1	1	12.253966610672054	6.745872641509434	33.4016803949773	1	0	0.0	0	1	0
38	12	13.47	-7.73	Open Play	Right	3	0	Low	Blocked	39.53	-7.748231132075472	-39.53	7.748231132075472	92.53	26.25176886792453	145.53	60.251768867924525	2	1	15.539497600503806	7.748231132075472	29.908430656759624	1	0	0.0	0	1	0
1	24	13.22	-2.49	Open Play	Right	3	0	Low	Blocked	39.78	-2.495872641509434	-39.78	2.495872641509434	92.78	31.504127358490567	145.78	65.50412735849056	2	1	13.45354155018801	2.495872641509434	10.691328003537343	1	0	0.0	0	1	0
56	41	18.7	-1.25	Open Play	Left	3	0	High	Saved	34.3	-1.252948113207547	-34.3	1.252948113207547	87.3	32.747051886792455	140.3	66.74705188679246	1	3	18.74192836861753	1.252948113207547	3.83323525648062	1	0	0.0	1	0	0
92	22	6.73	-7.23	Open Play	Head	2	0	Medium	Missed	46.27	-7.247051886792453	-46.27	7.247051886792453	99.27	26.752948113207548	152.26999999999998	60.75294811320755	3	2	9.89002836446196	7.247051886792453	47.11857182610995	0	1	9.89002836446196	0	0	1
27	53	14.22	-6.24	Open Play	Left	3	0	Low	Saved	38.78	-6.254716981132075	-38.78	6.254716981132075	91.78	27.745283018867923	144.78	61.74528301886792	1	1	15.53479592766065	6.254716981132075	23.742462460197693	1	0	0.0	0	1	0
66	13	18.45	2.0	Open Play	Left	2	0	Medium	Saved	34.55	2.0047169811320757	-34.55	-2.0047169811320757	87.55	36.00471698113208	140.55	70.00471698113208	1	2	18.558593432004468	2.0047169811320757	6.2012448158459375	1	0	0.0	0	0	1
27	23	4.49	-1.0	Open Play	Left	1	0	Medium	Goal	48.51	-1.0023584905660377	-48.51	1.0023584905660377	101.51	32.99764150943396	154.51	66.99764150943396	1	2	4.600524159659401	1.0023584905660377	12.584498257470967	1	0	0.0	0	0	1
43	12	14.22	1.5	Open Play	Right	2	0	Medium	Missed	38.78	1.5035377358490565	-38.78	-1.5035377358490565	91.78	35.50353773584906	144.78	69.50353773584905	2	2	14.299266614869522	1.5035377358490565	6.035687291381907	1	0	0.0	0	0	1
64	9	8.73	6.73	Open Play	Head	4	0	Low	Saved	44.27	6.745872641509434	-44.27	-6.745872641509434	97.27	40.74587264150944	150.26999999999998	74.74587264150944	3	1	11.032665031417638	6.745872641509434	37.69409068265844	0	1	11.032665031417638	0	1	0
54	31	2.24	-6.98	Open Play	Head	1	0	High	Missed	50.76	-6.996462264150943	-50.76	6.996462264150943	103.76	27.003537735849054	156.76	61.00353773584906	3	3	7.34629731318357	6.996462264150943	72.24691907367317	0	1	7.34629731318357	1	0	0
7	29	7.48	1.0	Open Play	Head	3	1	High	Blocked	45.52	1.0023584905660377	-45.52	-1.0023584905660377	98.52	35.00235849056604	151.51999999999998	69.00235849056604	3	3	7.54686176788802	1.0023584905660377	7.632459704023014	0	1	7.54686176788802	1	0	0
16	1	7.73	13.97	Open Play	Right	1	0	Medium	Missed	45.27	14.002948113207548	-45.27	-14.002948113207548	98.27	48.00294811320755	151.26999999999998	82.00294811320755	2	2	15.994857169139802	14.002948113207548	61.10013376789729	1	0	0.0	0	0	1
79	18	13.97	19.45	Open Play	Left	4	0	Low	Missed	39.03	19.495872641509436	-39.03	-19.495872641509436	92.03	53.49587264150944	145.03	87.49587264150944	1	1	23.984368869202207	19.495872641509436	54.376057822133205	1	0	0.0	0	1	0
2	0	11.72	-16.46	Open Play	Left	4	1	Medium	Blocked	41.28	-16.49882075471698	-41.28	16.49882075471698	94.28	17.50117924528302	147.28	51.50117924528302	1	2	20.237823161009185	16.49882075471698	54.6117731233312	1	0	0.0	0	0	1
11	6	30.92	-14.71	Open Play	Left	2	1	Low	Missed	22.08	-14.744693396226417	-22.08	14.744693396226417	75.08	19.255306603773583	128.07999999999998	53.25530660377358	1	1	34.25569125486629	14.744693396226417	25.49488215148744	1	0	0.0	0	1	0
45	53	5.74	-15.71	Open Play	Right	1	0	Medium	Saved	47.26	-15.747051886792452	-47.26	15.747051886792452	100.26	18.252948113207548	153.26	52.25294811320755	2	2	16.76058600184772	15.747051886792452	69.97256086076747	1	0	0.0	0	0	1
42	37	12.97	11.72	Open Play	Right	2	0	High	Blocked	40.03	11.74764150943396	-40.03	-11.74764150943396	93.03	45.74764150943396	146.03	79.74764150943396	2	3	17.49937087538223	11.74764150943396	42.16886527651823	1	0	0.0	1	0	0
64	55	9.23	-4.99	Open Play	Right	3	1	Low	Missed	43.77	-5.001768867924528	-43.77	5.001768867924528	96.77	28.99823113207547	149.76999999999998	62.99823113207548	2	1	10.49812325171214	5.001768867924528	28.453416843615717	1	0	0.0	0	1	0
78	41	7.73	12.22	Open Play	Left	2	0	Low	Missed	45.27	12.248820754716984	-45.27	-12.248820754716984	98.27	46.24882075471698	151.26999999999998	80.24882075471697	1	1	14.484008764191824	12.248820754716984	57.74474866456845	1	0	0.0	0	1	0
0	25	17.96	13.97	Open Play	Left	4	1	High	Missed	35.04	14.002948113207548	-35.04	-14.002948113207548	88.03999999999999	48.00294811320755	141.04	82.00294811320755	1	3	22.773760248610305	14.002948113207548	37.942622089949765	1	0	0.0	1	0	0
61	9	27.18	-6.98	Open Play	Right	4	1	Low	Saved	25.82	-6.996462264150943	-25.82	6.996462264150943	78.82	27.003537735849054	131.82	61.00353773584906	2	1	28.066045040469955	6.996462264150943	14.435244634963196	1	0	0.0	0	1	0
51	19	20.7	4.49	Open Play	Left	2	0	Low	Missed	32.3	4.500589622641509	-32.3	-4.500589622641509	85.3	38.50058962264151	138.3	72.50058962264151	1	1	21.18360939385516	4.500589622641509	12.266332095019225	1	0	0.0	0	1	0
69	11	7.73	2.49	Open Play	Right	1	0	High	Saved	45.27	2.495872641509434	-45.27	-2.495872641509434	98.27	36.49587264150944	151.26999999999998	70.49587264150944	2	3	8.12294775574947	2.495872641509434	17.89429918395251	1	0	0.0	1	0	0
39	51	25.69	4.24	Open Play	Right	3	0	Medium	Saved	27.31	4.25	-27.31	-4.25	80.31	38.25	133.31	72.25	2	2	26.03917433406828	4.25	9.393591903802792	1	0	0.0	0	0	1
36	21	7.98	-15.21	Open Play	Right	2	0	Low	Missed	45.02	-15.245872641509434	-45.02	15.245872641509434	98.02	18.754127358490564	151.01999999999998	52.75412735849056	2	1	17.208051388844872	15.245872641509434	62.37152461580983	1	0	0.0	0	1	0
70	45	21.7	1.0	Open Play	Left	2	0	High	Saved	31.3	1.0023584905660377	-31.3	-1.0023584905660377	84.3	35.00235849056604	137.3	69.00235849056604	1	3	21.72313795342675	1.0023584905660377	2.6447058585251635	1	0	0.0	1	0	0
45	51	7.98	2.0	Open Play	Right	1	0	High	Goal	45.02	2.0047169811320757	-45.02	-2.0047169811320757	98.02	36.00471698113208	151.01999999999998	70.00471698113208	2	3	8.22795783742475	2.0047169811320757	14.101887849299832	1	0	0.0	1	0	0
52	53	26.68	0.5	Open Play	Left	3	0	Medium	Saved	26.32	0.5011792452830188	-26.32	-0.5011792452830188	79.32	34.50117924528302	132.32	68.50117924528303	1	2	26.68470686809024	0.5011792452830188	1.076164866694553	1	0	0.0	0	0	1
28	53	22.94	-7.98	Open Play	Left	2	0	Medium	Blocked	30.06	-7.998820754716981	-30.06	7.998820754716981	83.06	26.00117924528302	136.06	60.00117924528302	1	2	24.29454122773449	7.998820754716981	19.222867885150155	1	0	0.0	0	0	1
38	20	22.2	-2.99	Open Play	Right	3	1	Medium	Missed	30.8	-2.997051886792453	-30.8	2.997051886792453	83.8	31.002948113207548	136.8	65.00294811320755	2	2	22.401391028508165	2.997051886792453	7.688579287114255	1	0	0.0	0	0	1
76	4	10.97	7.73	Open Play	Head	2	0	Medium	Blocked	42.03	7.748231132075472	-42.03	-7.748231132075472	95.03	41.74823113207548	148.03	75.74823113207547	3	2	13.430412714286316	7.748231132075472	35.233979801794085	0	1	13.430412714286316	0	0	1
93	9	7.98	-0.75	Open Play	Head	3	0	Medium	Missed	45.02	-0.7517688679245282	-45.02	0.7517688679245282	98.02	33.248231132075475	151.01999999999998	67.24823113207547	3	2	8.015332583915692	0.7517688679245282	5.381758686836005	0	1	8.015332583915692	0	0	1
73	52	6.73	-14.22	Open Play	Right	2	0	High	Blocked	46.27	-14.253537735849056	-46.27	14.253537735849056	99.27	19.746462264150946	152.26999999999998	53.74646226415094	2	3	15.762494662561288	14.253537735849056	64.72502976200387	1	0	0.0	1	0	0
71	52	11.72	-6.98	Open Play	Left	2	0	High	Blocked	41.28	-6.996462264150943	-41.28	6.996462264150943	94.28	27.003537735849054	147.28	61.00353773584906	1	3	13.649501244136657	6.996462264150943	30.835840048690223	1	0	0.0	1	0	0
26	32	7.23	14.96	Open Play	Left	1	0	Medium	Missed	45.77	14.995283018867925	-45.77	-14.995283018867925	98.77	48.99528301886792	151.76999999999998	82.99528301886792	1	2	16.64726442440165	14.995283018867925	64.25888426935873	1	0	0.0	0	0	1
76	55	6.48	2.0	Open Play	Right	2	0	Medium	Blocked	46.52	2.0047169811320757	-46.52	-2.0047169811320757	99.52	36.00471698113208	152.51999999999998	70.00471698113208	2	2	6.783014829295256	2.0047169811320757	17.190493718958184	1	0	0.0	0	0	1
51	14	14.46	0.25	Open Play	Left	1	0	High	Saved	38.54	0.2505896226415094	-38.54	-0.2505896226415094	91.54	34.250589622641506	144.54	68.25058962264151	1	3	14.462171177211795	0.2505896226415094	0.9928278495291432	1	0	0.0	1	0	0
45	13	23.19	-5.74	Open Play	Left	2	0	High	Saved	29.81	-5.753537735849057	-29.81	5.753537735849057	82.81	28.246462264150946	135.81	62.24646226415094	1	3	23.89308051461425	5.753537735849057	13.933969219074928	1	0	0.0	1	0	0
53	25	9.48	6.73	Open Play	Head	2	0	High	Missed	43.52	6.745872641509434	-43.52	-6.745872641509434	96.52	40.74587264150944	149.51999999999998	74.74587264150944	3	3	11.63517072051225	6.745872641509434	35.43527212928885	0	1	11.63517072051225	1	0	0
20	40	20.95	-0.75	Open Play	Right	3	0	Medium	Saved	32.05	-0.7517688679245282	-32.05	0.7517688679245282	85.05	33.248231132075475	138.05	67.24823113207547	2	2	20.96348388104374	0.7517688679245282	2.0551174093125915	1	0	0.0	0	0	1
71	15	17.46	-11.47	Open Play	Right	3	0	Low	Missed	35.54	-11.497051886792452	-35.54	11.497051886792452	88.53999999999999	22.502948113207548	141.54	56.50294811320755	2	1	20.905353431300743	11.497051886792452	33.364084139442944	1	0	0.0	0	1	0
92	34	12.22	14.22	Open Play	Right	2	0	Medium	Blocked	40.78	14.253537735849056	-40.78	-14.253537735849056	93.78	48.25353773584906	146.78	82.25353773584905	2	2	18.774763327064157	14.253537735849056	49.39249114521003	1	0	0.0	0	0	1
46	4	27.68	2.0	Open Play	Right	5	1	Low	Blocked	25.32	2.0047169811320757	-25.32	-2.0047169811320757	78.32	36.00471698113208	131.32	70.00471698113208	2	1	27.75250061119609	2.0047169811320757	4.14239963557129	1	0	0.0	0	1	0
77	52	12.97	9.23	Open Play	Right	3	0	Medium	Goal	40.03	9.251768867924527	-40.03	-9.251768867924527	93.03	43.251768867924525	146.03	77.25176886792453	2	2	15.9316078029023	9.251768867924527	35.50104751883784	1	0	0.0	0	0	1
80	58	3.49	0.25	Open Play	Left	0	0	Low	Goal	49.51	0.2505896226415094	-49.51	-0.2505896226415094	102.51	34.250589622641506	155.51	68.25058962264151	1	1	3.498984875499697	0.2505896226415094	4.106913982861082	1	0	0.0	0	1	0
66	30	10.97	8.23	Open Play	Head	3	0	High	Missed	42.03	8.24941037735849	-42.03	-8.24941037735849	95.03	42.24941037735849	148.03	76.24941037735849	3	3	13.725657418647382	8.24941037735849	36.94306703675103	0	1	13.725657418647382	1	0	0
5	56	12.47	-9.98	Open Play	Right	1	0	Medium	Missed	40.53	-10.003537735849056	-40.53	10.003537735849056	93.53	23.996462264150946	146.53	57.99646226415094	2	2	15.986608997300085	10.003537735849056	38.73687601049748	1	0	0.0	0	0	1
81	4	11.47	9.23	Open Play	Right	3	1	High	Missed	41.53	9.251768867924527	-41.53	-9.251768867924527	94.53	43.251768867924525	147.53	77.25176886792453	2	3	14.736218211790211	9.251768867924527	38.889849986613264	1	0	0.0	1	0	0
91	7	2.74	-5.74	Open Play	Right	1	0	Low	Goal	50.26	-5.753537735849057	-50.26	5.753537735849057	103.26	28.246462264150946	156.26	62.24646226415094	2	1	6.372660078635852	5.753537735849057	64.53486806605618	1	0	0.0	0	1	0
87	3	8.73	10.23	Open Play	Right	1	0	Medium	Saved	44.27	10.254127358490566	-44.27	-10.254127358490566	97.27	44.25412735849056	150.26999999999998	78.25412735849056	2	2	13.466997730902934	10.254127358490566	49.59010644318711	1	0	0.0	0	0	1
35	47	7.73	9.73	Open Play	Left	2	0	Medium	Saved	45.27	9.752948113207548	-45.27	-9.752948113207548	98.27	43.75294811320755	151.26999999999998	77.75294811320755	1	2	12.44479396771673	9.752948113207548	51.6003298604618	1	0	0.0	0	0	1
12	3	10.23	-6.98	Open Play	Left	3	0	High	Blocked	42.77	-6.996462264150943	-42.77	6.996462264150943	95.77	27.003537735849054	148.76999999999998	61.00353773584906	1	3	12.393683238395608	6.996462264150943	34.36885500905392	1	0	0.0	1	0	0
38	38	17.46	-12.72	Open Play	Right	2	0	Medium	Missed	35.54	-12.75	-35.54	12.75	88.53999999999999	21.25	141.54	55.25	2	2	21.619761793322333	12.75	36.13843423465694	1	0	0.0	0	0	1
35	28	16.71	-13.72	Open Play	Right	1	0	Low	Goal	36.29	-13.75235849056604	-36.29	13.75235849056604	89.28999999999999	20.24764150943396	142.29	54.24764150943396	2	1	21.641429344039267	13.75235849056604	39.45443864192782	1	0	0.0	0	1	0
84	30	11.97	12.47	Open Play	Right	2	0	High	Missed	41.03	12.49941037735849	-41.03	-12.49941037735849	94.03	46.49941037735849	147.03	80.49941037735849	2	3	17.306535175523063	12.49941037735849	46.23943520364268	1	0	0.0	1	0	0
51	38	29.93	-6.73	Open Play	Left	4	1	Medium	Missed	23.07	-6.745872641509434	-23.07	6.745872641509434	76.07	27.254127358490564	129.07	61.25412735849056	1	2	30.68080340694268	6.745872641509434	12.701559148717386	1	0	0.0	0	0	1
26	7	10.97	1.25	Open Play	Head	2	1	Medium	GoalFrame	42.03	1.252948113207547	-42.03	-1.252948113207547	95.03	35.252948113207545	148.03	69.25294811320754	3	2	11.041321432436895	1.252948113207547	6.515851631586311	0	1	11.041321432436895	0	0	1
66	43	10.47	2.99	Open Play	Left	4	2	Low	Missed	42.53	2.997051886792453	-42.53	-2.997051886792453	95.53	36.997051886792455	148.53	70.99705188679246	1	1	10.89051054873582	2.997051886792453	15.973842277534244	1	0	0.0	0	1	0
27	6	4.24	1.25	Open Play	Right	2	0	Medium	Goal	48.76	1.252948113207547	-48.76	-1.252948113207547	101.76	35.252948113207545	154.76	69.25294811320754	2	2	4.421253100014788	1.252948113207547	16.462759434194314	1	0	0.0	0	0	1
32	51	8.23	-0.5	Open Play	Right	2	0	Medium	Goal	44.77	-0.5011792452830188	-44.77	0.5011792452830188	97.77	33.49882075471698	150.76999999999998	67.49882075471697	2	2	8.24524594150487	0.5011792452830188	3.484816303925521	1	0	0.0	0	0	1
47	4	8.73	-13.97	Open Play	Right	1	0	Low	Missed	44.27	-14.002948113207548	-44.27	14.002948113207548	97.27	19.99705188679245	150.26999999999998	53.99705188679245	2	1	16.501377392847633	14.002948113207548	58.05893016110426	1	0	0.0	0	1	0
15	23	21.2	5.74	Open Play	Right	3	0	Low	Missed	31.8	5.753537735849057	-31.8	-5.753537735849057	84.8	39.75353773584906	137.8	73.75353773584905	2	1	21.96686587744913	5.753537735849057	15.183954447845176	1	0	0.0	0	1	0
49	52	13.97	-5.74	Open Play	Right	2	0	Medium	Blocked	39.03	-5.753537735849057	-39.03	5.753537735849057	92.03	28.246462264150946	145.03	62.24646226415094	2	2	15.108411447860396	5.753537735849057	22.38428973113601	1	0	0.0	0	0	1
26	4	26.43	-3.24	Open Play	Left	3	0	Medium	Missed	26.57	-3.2476415094339623	-26.57	3.2476415094339623	79.57	30.75235849056604	132.57	64.75235849056604	1	2	26.62878283688157	3.2476415094339623	7.00522277355471	1	0	0.0	0	0	1
23	13	7.48	-6.24	Open Play	Right	1	0	Medium	Goal	45.52	-6.254716981132075	-45.52	6.254716981132075	98.52	27.745283018867923	151.51999999999998	61.74528301886792	2	2	9.750481245254615	6.254716981132075	39.90210167149567	1	0	0.0	0	0	1
38	34	18.21	8.48	Open Play	Right	2	0	High	Blocked	34.79	8.5	-34.79	-8.5	87.78999999999999	42.5	140.79	76.5	2	3	20.096121516352355	8.5	25.022060691028724	1	0	0.0	1	0	0
75	15	24.94	-3.24	Open Play	Left	2	0	Medium	Missed	28.06	-3.2476415094339623	-28.06	3.2476415094339623	81.06	30.75235849056604	134.06	64.75235849056604	1	2	25.15056212838589	3.2476415094339623	7.419205052655688	1	0	0.0	0	0	1
86	49	2.49	3.99	Open Play	Left	1	0	Low	Saved	50.51	3.9994103773584895	-50.51	-3.9994103773584895	103.51	37.99941037735849	156.51	71.99941037735849	1	1	4.711197657339669	3.9994103773584895	58.09394664638125	1	0	0.0	0	1	0
92	36	24.69	-3.74	Open Play	Right	2	0	Medium	Blocked	28.31	-3.748820754716981	-28.31	3.748820754716981	81.31	30.25117924528302	134.31	64.25117924528303	2	2	24.97298053999556	3.748820754716981	8.633595166263094	1	0	0.0	0	0	1
69	46	8.73	-8.48	Open Play	Right	1	0	Low	Missed	44.27	-8.5	-44.27	8.5	97.27	25.5	150.26999999999998	59.5	2	1	12.184535280428223	8.5	44.23521493688646	1	0	0.0	0	1	0
78	51	6.48	0.75	Open Play	Left	1	0	Medium	Goal	46.52	0.7517688679245282	-46.52	-0.7517688679245282	99.52	34.751768867924525	152.51999999999998	68.75176886792453	1	2	6.523461997343173	0.7517688679245282	6.6175132287955725	1	0	0.0	0	0	1
6	8	28.93	3.24	Open Play	Right	2	0	Low	Missed	24.07	3.2476415094339623	-24.07	-3.2476415094339623	77.07	37.24764150943396	130.07	71.24764150943396	2	1	29.11171714917893	3.2476415094339623	6.405128439894034	1	0	0.0	0	1	0
73	43	8.73	1.75	Open Play	Head	3	0	High	Missed	44.27	1.754127358490566	-44.27	-1.754127358490566	97.27	35.754127358490564	150.26999999999998	69.75412735849056	3	3	8.904485543241966	1.754127358490566	11.361212307248367	0	1	8.904485543241966	1	0	0
89	17	11.97	-0.75	Open Play	Head	3	1	Low	Missed	41.03	-0.7517688679245282	-41.03	0.7517688679245282	94.03	33.248231132075475	147.03	67.24823113207547	3	1	11.99358396938882	0.7517688679245282	3.5937079705498576	0	1	11.99358396938882	0	1	0
89	19	13.72	1.0	Open Play	Right	1	0	Low	Goal	39.28	1.0023584905660377	-39.28	-1.0023584905660377	92.28	35.00235849056604	145.28	69.00235849056604	2	1	13.75656652452238	1.0023584905660377	4.178502761213161	1	0	0.0	0	1	0
16	21	8.98	-1.0	Open Play	Head	2	0	Medium	Missed	44.02	-1.0023584905660377	-44.02	1.0023584905660377	97.02	32.99764150943396	150.01999999999998	66.99764150943396	3	2	9.035769062100352	1.0023584905660377	6.369060375866908	0	1	9.035769062100352	0	0	1
60	10	9.73	-2.49	Open Play	Right	1	0	Medium	Blocked	43.27	-2.495872641509434	-43.27	2.495872641509434	96.27	31.504127358490567	149.26999999999998	65.50412735849056	2	2	10.045012704951416	2.495872641509434	14.38692443377924	1	0	0.0	0	0	1
26	21	9.48	6.98	Open Play	Head	3	2	High	Blocked	43.52	6.996462264150943	-43.52	-6.996462264150943	96.52	40.99646226415094	149.51999999999998	74.99646226415095	3	3	11.782227472498068	6.996462264150943	36.42819525767687	0	1	11.782227472498068	1	0	0
59	8	8.98	-2.74	Open Play	Left	1	0	Medium	Saved	44.02	-2.7464622641509435	-44.02	2.7464622641509435	97.02	31.253537735849054	150.01999999999998	65.25353773584905	1	2	9.390604611440374	2.7464622641509435	17.005839137090653	1	0	0.0	0	0	1
84	11	9.73	9.48	Open Play	Left	3	0	Low	Goal	43.27	9.50235849056604	-43.27	-9.50235849056604	96.27	43.50235849056604	149.26999999999998	77.50235849056604	1	1	13.600283705983216	9.50235849056604	44.32185703135356	1	0	0.0	0	1	0
65	29	9.98	6.48	Open Play	Head	2	0	Medium	Goal	43.02	6.495283018867925	-43.02	-6.495283018867925	96.02	40.49528301886792	149.01999999999998	74.49528301886792	3	2	11.907522895010285	6.495283018867925	33.057284270041976	0	1	11.907522895010285	0	0	1
82	21	13.47	2.24	Open Play	Left	2	0	Medium	Missed	39.53	2.2452830188679247	-39.53	-2.2452830188679247	92.53	36.24528301886792	145.53	70.24528301886792	1	2	13.655848411388307	2.2452830188679247	9.463493512286297	1	0	0.0	0	0	1
12	14	27.18	9.48	Open Play	Left	3	1	Low	Missed	25.82	9.50235849056604	-25.82	-9.50235849056604	78.82	43.50235849056604	131.82	77.50235849056604	1	1	28.79318004117004	9.50235849056604	19.270059428336307	1	0	0.0	0	1	0
